run_id,dataset,chunk_config,chunk_strategy,chunk_size,overlap,embedding,retrieval_config,retrieval_mode,top_k,candidate_k,lexical_weight,source_boost,article_boost,title_weight,questions,source_hit_rate,question_law_hit_rate,article_hit_rate,chunk_hit_rate,all_phrase_hit_rate,phrase_hit_rate,context_relevance_mean,results_jsonl,score
four_dataset_medium_mig_01,natural,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,hybrid-title-k3-c200-l035-t030-s025-a060,hybrid,3,200,0.35,0.25,0.6,0.3,30,0.9,1.0,0.8333333333333334,0.0,0.36666666666666664,0.47777777777777775,1.7333333333333334,experiments/retrieval/four_dataset_medium_mig_01/logs/natural__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__hybrid-title-k3-c200-l035-t030-s025-a060.jsonl,0.6466666666666666
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,intfloat/multilingual-e5-base,hybrid-title-k5-c250-l040-t035-s025-a060,hybrid,5,250,0.4,0.25,0.6,0.35,30,1.0,1.0,0.9333333333333333,0.0,0.1,0.4166666666666667,1.9333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__intfloat-multilingual-e5-base__hybrid-title-k5-c250-l040-t035-s025-a060.jsonl,0.645
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,BAAI/bge-m3,hybrid-title-k3-c200-l035-t030-s025-a060,hybrid,3,200,0.35,0.25,0.6,0.3,30,1.0,1.0,0.9333333333333333,0.0,0.06666666666666667,0.375,1.9333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__baai-bge-m3__hybrid-title-k3-c200-l035-t030-s025-a060.jsonl,0.6366666666666666
four_dataset_medium_mig_01,citation,legal-1800-o150,legal,1800,150,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,0.9666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.5111111111111112,1.5666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/citation__legal-1800-o150__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.6333333333333333
four_dataset_medium_mig_01,dual_natural,legal-2500-o250,legal,2500,250,BAAI/bge-m3,hybrid-title-k3-c200-l035-t030-s025-a060,hybrid,3,200,0.35,0.25,0.6,0.3,30,0.9666666666666667,1.0,0.8666666666666667,0.0,0.2,0.4583333333333333,1.8333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-2500-o250__baai-bge-m3__hybrid-title-k3-c200-l035-t030-s025-a060.jsonl,0.6333333333333333
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,intfloat/multilingual-e5-base,hybrid-title-k3-c200-l035-t030-s025-a060,hybrid,3,200,0.35,0.25,0.6,0.3,30,1.0,1.0,0.9333333333333333,0.0,0.03333333333333333,0.35833333333333334,1.9333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__intfloat-multilingual-e5-base__hybrid-title-k3-c200-l035-t030-s025-a060.jsonl,0.6283333333333333
four_dataset_medium_mig_01,dual_mixed,legal-1000-o100,legal,1000,100,BAAI/bge-m3,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.9333333333333333,0.0,0.03333333333333333,0.3222222222222222,1.9333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-1000-o100__baai-bge-m3__dense-k3.jsonl,0.6283333333333333
four_dataset_medium_mig_01,citation,legal-1000-o100,legal,1000,100,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,0.9666666666666667,0.7,0.0,0.4666666666666667,0.5444444444444444,1.6666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/citation__legal-1000-o100__intfloat-multilingual-e5-base__dense-k3.jsonl,0.625
four_dataset_medium_mig_01,citation,legal-2500-o250,legal,2500,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9333333333333333,0.9666666666666667,0.6666666666666666,0.0,0.5333333333333333,0.5666666666666667,1.6,experiments/retrieval/four_dataset_medium_mig_01/logs/citation__legal-2500-o250__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.62
four_dataset_medium_mig_01,citation,legal-2500-o250,legal,2500,250,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9333333333333333,0.9666666666666667,0.6666666666666666,0.0,0.5,0.5444444444444444,1.6,experiments/retrieval/four_dataset_medium_mig_01/logs/citation__legal-2500-o250__intfloat-multilingual-e5-base__dense-k3.jsonl,0.6116666666666667
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,hybrid-title-k3-c200-l035-t030-s025-a060,hybrid,3,200,0.35,0.25,0.6,0.3,30,1.0,1.0,0.9,0.0,0.0,0.3138888888888889,1.9,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__hybrid-title-k3-c200-l035-t030-s025-a060.jsonl,0.605
four_dataset_medium_mig_01,dual_natural,legal-1800-o150,legal,1800,150,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.7666666666666667,0.5,0.0,0.23333333333333334,1.7666666666666666,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1800-o150__intfloat-multilingual-e5-base__dense-k3.jsonl,0.595
four_dataset_medium_mig_01,dual_natural,legal-2500-o250,legal,2500,250,BAAI/bge-m3,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.8666666666666667,0.0,0.03333333333333333,0.375,1.8333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-2500-o250__baai-bge-m3__dense-k3.jsonl,0.5916666666666668
four_dataset_medium_mig_01,dual_mixed,legal-2500-o250,legal,2500,250,BAAI/bge-m3,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.8333333333333334,0.0,0.06666666666666667,0.325,1.8333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-2500-o250__baai-bge-m3__dense-k3.jsonl,0.5916666666666667
four_dataset_medium_mig_01,natural,legal-1800-o150,legal,1800,150,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.8666666666666667,1.0,0.6,0.5,0.3333333333333333,0.41111111111111115,1.4666666666666666,experiments/retrieval/four_dataset_medium_mig_01/logs/natural__legal-1800-o150__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.5766666666666667
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,BAAI/bge-m3,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.8,0.0,0.0,0.20555555555555555,1.7666666666666666,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__baai-bge-m3__dense-k3.jsonl,0.5533333333333333
four_dataset_medium_mig_01,natural,legal-2500-o250,legal,2500,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.8666666666666667,0.9666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.4444444444444445,1.5,experiments/retrieval/four_dataset_medium_mig_01/logs/natural__legal-2500-o250__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.55
four_dataset_medium_mig_01,natural,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9333333333333333,0.9666666666666667,0.6666666666666666,0.0,0.16666666666666666,0.24444444444444444,1.6,experiments/retrieval/four_dataset_medium_mig_01/logs/natural__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.5283333333333333
four_dataset_medium_mig_01,citation,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9333333333333333,0.9333333333333333,0.5333333333333333,0.0,0.4,0.4222222222222222,1.4666666666666666,experiments/retrieval/four_dataset_medium_mig_01/logs/citation__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.5266666666666666
four_dataset_medium_mig_01,dual_mixed,legal-1800-o150,legal,1800,150,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.6333333333333333,0.3333333333333333,0.03333333333333333,0.18888888888888886,1.6333333333333333,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-1800-o150__intfloat-multilingual-e5-base__dense-k3.jsonl,0.5266666666666666
four_dataset_medium_mig_01,dual_natural,legal-2500-o250,legal,2500,250,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.7333333333333333,0.03333333333333333,0.0,0.2916666666666667,1.7,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-2500-o250__intfloat-multilingual-e5-base__dense-k3.jsonl,0.5266666666666666
four_dataset_medium_mig_01,dual_natural,legal-1800-o150,legal,1800,150,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.6,0.43333333333333335,0.0,0.2111111111111111,1.6,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1800-o150__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.5133333333333333
four_dataset_medium_mig_01,dual_mixed,legal-1000-o100,legal,1000,100,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.7,0.0,0.0,0.1722222222222222,1.6666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-1000-o100__intfloat-multilingual-e5-base__dense-k3.jsonl,0.5083333333333333
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.7,0.0,0.0,0.26666666666666666,1.6666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__intfloat-multilingual-e5-base__dense-k3.jsonl,0.5083333333333333
four_dataset_medium_mig_01,dual_mixed,legal-1800-o150,legal,1800,150,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.5666666666666667,0.26666666666666666,0.03333333333333333,0.15833333333333333,1.5666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-1800-o150__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.49
four_dataset_medium_mig_01,dual_natural,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9333333333333333,1.0,0.6333333333333333,0.0,0.0,0.15555555555555553,1.5666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.4716666666666666
four_dataset_medium_mig_01,dual_mixed,legal-2500-o250,legal,2500,250,intfloat/multilingual-e5-base,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.0,0.0,0.18055555555555552,1.5333333333333334,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-2500-o250__intfloat-multilingual-e5-base__dense-k3.jsonl,0.44833333333333336
four_dataset_medium_mig_01,dual_natural,legal-2500-o250,legal,2500,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.8666666666666667,1.0,0.5,0.0,0.0,0.2111111111111111,1.3666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_natural__legal-2500-o250__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.3983333333333333
four_dataset_medium_mig_01,dual_mixed,legal-2500-o250,legal,2500,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,1.0,1.0,0.4,0.03333333333333333,0.0,0.09444444444444446,1.4,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-2500-o250__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.3833333333333333
four_dataset_medium_mig_01,dual_mixed,legal-1000-o100,legal,1000,100,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,dense-k3,dense,3,30,0.0,0.0,0.0,0.0,30,0.9666666666666667,1.0,0.4,0.03333333333333333,0.0,0.08888888888888888,1.3666666666666667,experiments/retrieval/four_dataset_medium_mig_01/logs/dual_mixed__legal-1000-o100__sentence-transformers-paraphrase-multilingual-mpnet-base-v2__dense-k3.jsonl,0.3766666666666667
